compound,score
Cc1ccc2c(c1)C(Nc1ccc(OCCN(C)C)cc1)c1ccccc1CS2,0
CCCOC(=O)C1C2CCC(O2)C1C(=O)O,0
Cc1c(NC(=O)c2coc(=O)c(Br)c2)c(=O)n(-c2ccccc2)n1C,0
COc1ccc(-n2c(SCC(=O)Nc3nccs3)nnc2-c2ccoc2C)cc1,1
CC(C)n1cc(C(=O)N(CC(=O)NC2CCCC2)Cc2ccccc2)cn1,0
Cc1cc(CN2CCCCC2)c(O)c(CN2CCCCC2)c1,0
Cc1ccc(C(=O)Nc2nnc(-c3cccs3)s2)cc1C,0
CCn1c(C)[n+](CCOCC[n+]2c(C)n(CC)c3cc(Cl)c(Cl)cc32)c2cc(Cl)c(Cl)cc21,0
Cc1ccc2nc(O)c(CN(CCc3ccccc3)C(=O)N3CCOCC3)cc2c1,0
COc1ccc(NC(=O)CSc2nc(-c3ccncc3)nn2CC(=O)N2CCCC2)cc1,1
O=c1c2ccccc2nc(SCc2cc(F)ccc2F)n1C1CCCC1,0
Cc1ccc(S(=O)(=O)N=C2C=C(C3C(=O)CC(C)(C)CC3=O)C(=O)c3ccccc32)cc1,0
O=C1C2ON(c3ccccc3)C(c3ccccc3F)C2C(=O)N1c1ccccc1,0
Cc1ccc(S(=O)(=O)Cc2nc(O)c3ccccc3n2)cc1,1
CCOC(=O)c1ccccc1NC(=O)C=Cc1cc(OC)c(OC)c(OC)c1,0
CC1CN(C(=O)NC(Cc2ccccc2)C(=O)O)CC(C)O1,0
Cc1ccccc1CSc1nnc(-c2cccs2)n1Cc1ccco1,1
Cc1ccccc1C(=O)Nc1cccc(-c2nnc(SCC(=O)O)n2C)c1,0
O=C(OCc1nc2ccccc2[nH]1)C12CC3CC(CC(C3)C1)C2,1
Cc1nc2nc(C)c(CCC(=O)N3CCC4(CC3)OCCO4)c(C)n2n1,0
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,1
Cc1nc(NN=Cc2ccccc2)nc(N(C)c2ccccc2)c1[N+](=O)[O-],0
COc1cc(NC(=O)CN(c2ccc(C)cc2)S(=O)(=O)c2c(C)n[nH]c2C)cc(OC)c1,1
CCOCc1nc(C)c(Cl)c(NS(=O)(=O)c2ccc(N)cc2)n1,0
CNC(=O)n1ccc(C(=O)N2CCCCC2)n1,0
Cc1ccc(-c2nc3ccccc3n3c(C)nnc23)cc1,0
COc1cc2c3c(c1)c(C1=NC(=S)NC1=O)c(O)n3C(C)(C)C=C2C,0
Cc1cccc(NC(=S)Nc2ccc(Br)cc2)c1,1
CCn1nnnc1SCC(=O)N1CCOCC1,0
COc1cc(CNn2cnnc2)ccc1OCC(=O)NC(C)(C)C,0
CCc1ccc(NC(=O)CNC(=O)c2cn(-c3ccccc3OC)c(=O)c3ccccc23)cc1,1
O=C(NCc1ccco1)Nc1ccc2snnc2c1,1
CSC(=NS(=O)(=O)c1cccs1)NC(=O)CSc1nc2ccccc2s1,1
COCCN1C(=O)C(O)=C(C(=O)c2cccs2)C1c1ccccc1,0
COc1ccc(C(=O)NCC(=O)OCC(=O)c2ccc3c(c2)OCCO3)cc1,0
CCCNc1[nH]cnc2ncnc1-2,0
CCOC(=O)c1c(NC(=O)C(Sc2ccccc2)c2ccccc2)sc(C(N)=O)c1C,0
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)N3CCN(C(=O)c4ccco4)CC3)cc21,0
CCOCCCNC(=O)Cc1cc(O)nc(O)n1,0
COc1cc2ccc(=O)oc2cc1O,0
COc1ccccc1C1CN(c2ccccc2)N=C1c1cccs1,0
Cc1cc(C(=O)NCc2ccco2)on1,0
CC(SC1=NCCS1)C(=O)Nc1nnc(-c2ccc(Cl)cc2)s1,0
Clc1ccc(CN2CCN(c3ncnc4scc(-c5cccs5)c34)CC2)cc1,1
COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F,0
COc1ccc(CC(=O)Nc2nncs2)cc1OC,0
CCOC(=O)c1cnc(-n2nc(C)cc2C)nc1Nc1cccc(C(=O)O)c1,0
c1csc(-c2cn3c(n2)SCC3)c1,0
Cc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2NCc2cccnc2)cc1,1
CC(CC1C(C#N)=C(N)OC2=C1C(=O)CCC2)c1ccccc1,1
COc1ccc(-c2cc(-c3cc(F)ccc3O)[nH]n2)cc1OC,1
O=C(O)c1ccc2c(c1)nnn2C1CCCCC1,0
CC1CCCC(NS(=O)(=O)c2ccc3c(c2)OCCO3)C1C,1
CNc1oc(-c2ccc(OCc3ccccc3)cc2)nc1C#N,0
Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,0
CCOc1ccc(NC(=O)c2ccc(C#CC(C)(C)O)cc2)cc1,0
Oc1ccccc1-c1nc(N2CCCC2)c2ccccc2n1,0
O=C(O)CN1C(=O)CNC1=O,0
Cn1cnc2c(NC3CCCC3)ncnc21,0
c1cn(C23CC4CC(CC(C4)C2)C3)cn1,1
CN1C(=O)CC(N2CCN(CC(=O)N3CCCC3)CC2)C1=O,0
O=C(CO)NN=Cc1ccc(Cl)cc1,0
CN1C2C=C3C(C#N)=C(N)C(C#N)(C#N)C(c4cccc(F)c4)C3C1CC2,0
CC1(C)NC(=O)N(CCCCOc2ccc(Br)cc2Cl)C1=O,1
O=C(NCc1ccccc1)c1ccc(Cl)cc1[N+](=O)[O-],1
CCNC(=O)COC(=O)c1cc(-c2ccc(OC)cc2)nc2ccccc12,1
O=C(Nc1cccc(F)c1)N1CCC2(CCCN(C(=O)c3ccncc3)C2)C1,0
c1ccc2sc(SCSc3nc4ccccc4s3)nc2c1,1
NC(Cc1cccnn1)C(=O)O,0
COc1ccc(-c2[nH]nc(C)c2-c2ccc(OC)c(OC)c2)c(O)c1,1
O=C(C1CCCN(S(=O)(=O)c2cccc3nsnc23)C1)N1CC=C(c2ccccc2)CC1,1
COc1ccccc1NC(=O)c1cc(Cl)ccc1NC(=O)c1ccco1,0
Cc1ccc(-c2cc(O)[nH]n2)c(C)c1,0
O=c1c2ccccc2nc(NN=Cc2c(O)ccc3ccccc23)n1O,0
CC(=O)Nc1ccc(NC(=O)C2CC(=O)N=C(N)S2)cc1,0
CCOC(=O)N1CCC(NC(=O)C2CCN(C(=O)N3CC(C)Oc4ccccc43)CC2)CC1,0
CCOC(=O)COn1c(=O)c(=O)n(O)c2ccccc21,1
COc1ccccc1-n1c(SCC(=O)Nc2cccc(C)c2)nc2c(c1=O)SCC2,1
Cc1cc(C=NNC(=O)c2cccc([N+](=O)[O-])c2)c(C)n1-c1ccc(Cl)cc1Cl,0
NC1=NC2(CCC(c3ccccc3)CC2)n2c(nc3ccccc32)N1,0
O=C(Nc1ccccc1)c1ccccc1CC[N+](=O)[O-],1
CC(=O)c1cnc(Nc2nc(C)c3cccc(C)c3n2)nc1C,0
COc1ccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)cc1C,1
Cc1ccc(NC(=S)NC2CCCC2)cc1,1
COc1cc(OC)c(C2N(c3cc(C)on3)C(=O)C3CCCN32)cc1OC,0
COc1ccc(C2CC(C(F)(F)F)n3ncc(C(=O)O)c3N2)cc1OC,0
COc1ccc(CCN(C(=S)Nc2ccccc2)C2CC(=O)N(c3ccccc3)C2=O)cc1,0
OCC1CCCN2CCCCC12,0
O=C(CC(SCCO)c1ccc2c(c1)OCO2)c1ccco1,1
CCNC(=S)NNC(=O)Cn1nc(C)cc1C,0
O=c1oc2cc(N=Cc3ccc4c(c3)OCO4)ccc2c2ccccc12,0
O=S(=O)(Cc1ccccc1)c1cnc2ccccc2n1,1
O=C(Nc1cccc(C(=O)N2CCCCCC2)c1)c1ccco1,0
COc1cccc(CNC2CN3CCC2CC3)c1OC,0
Cc1ccc(S(=O)(=O)NCCC(=O)OCn2nnc3ccccc3c2=O)cc1,0
O=C(O)C1CCCN(S(=O)(=O)c2ccc(Br)cc2)C1,0
CCc1nc(SCC(=O)c2cccs2)c2oc3ccccc3c2n1,1
Cc1c(N(C)C(=O)c2ccco2)c(=O)n(-c2ccccc2)n1C,0
C=CCn1c(=O)c2ccccc2n2c(SCC(N)=O)nnc12,0
CCN1C(=O)C2CCC3C(=NNC(=O)OCc4ccc(OC)cc4)CC(O)C(O)C3C2C1=O,0
COc1cccc(C(=O)NC(=S)Nc2ccc(Cl)c(C(=O)O)c2)c1,0
CC(=O)N1CCN(c2nc(C)nc3sc4c(c23)CCC(C)C4)CC1,1
COCCn1c(CCC(=O)O)nc2c1c(=O)[nH]c(=O)n2CC(C)C,0
CCCC(CCC)C(=O)Nc1cnc(O)nc1O,0
Cc1cccc(C=C2CSC(=Cc3cccc(C)c3)C2=O)c1,0
COc1cc(OC)nc(NC2OC(=O)c3ccccc32)n1,0
Cn1c(=O)c2[nH]c(SCc3ccccn3)nc2n(C)c1=S,0
Cc1nn(-c2ccccc2)c(O)c1C=NNC(=O)c1cccc([N+](=O)[O-])c1,0
CC(Sc1nc(O)cc(-c2ccccc2)n1)C(=O)O,0
C=CCN1C(=O)NC(=O)C(=C(C)Nc2ccc(NC(C)=O)cc2)C1=O,0
CCOC(=O)N1CCC(NC(=O)CN2C(=O)CSc3ncccc32)CC1,0
O=C(O)c1ccc(-c2ccc(Cl)cc2Cl)o1,0
CCC(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)cc1,0
COc1ccc(S(=O)(=O)N2CCCN(CC(=O)Nc3ccc(OC)c(Cl)c3)CC2)cc1,1
c1ccc(C2NCCc3c2[nH]c2ccccc32)cc1,1
CCn1c(=S)[nH]c2nc3c(cc2c1=O)CCCC3,0
CCCC(C(=O)NCC1CCCO1)N(Cc1ccco1)C(=O)CNS(=O)(=O)c1ccc(F)cc1,0
CC(C)(C)NC(=O)C1CC(=O)OC1(C)C,0
CC1(C)CC(=O)C(C=NCCN2CCN(C(=O)Cc3ccc(Cl)cc3)CC2)=C(O)C1,1
CCNC(C)(C)C(SS)c1ccc(Br)cc1,0
COc1ccc(Br)cc1CNC(=O)Nc1cccs1,1
O=C(NCc1ccc2c(c1)OCO2)c1cnc2ccc(S(=O)(=O)N3CCOCC3)cc2c1O,0
Cc1cccc(NS(=O)(=O)c2c(C)n[nH]c2C)c1,1
CCN1C(=O)C2(C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2CCCN2CCOCC2)c2ccccc21,0
NC(=O)C1CCN(C2CC(=O)N(Cc3ccc(N4CCCC4=O)cc3)C2=O)CC1,0
CCN1CCN(C(=O)c2c(-c3c(F)cccc3Cl)noc2C)CC1,0
O=C(ON=C1CCCc2ccccc21)c1ccc(F)cc1,0
Cc1cc(C)cc(N(C(=O)Cc2cccs2)C(C(=O)NC2CCCCC2)c2ccccn2)c1,1
O=C(NCCN1CCOCC1)C1CCN(c2nc3ccccc3o2)CC1,0
Cc1cc(C)n2cc(CSC3=NCCS3)nc2n1,0
CCOCc1cnc(C)nc1NCC(=O)c1c(C)[nH]c2ccc(OC)cc12,0
Cc1cc(-c2[nH]nc3c2C(c2ccsc2)C(C#N)=C(N)O3)c(C)s1,1
CCOc1cccc(OCCOCCN2CCCC2)c1,0
CCC1(CC)NC(=O)N(CC(=O)OCC(=O)Nc2ccc(C(F)(F)F)cc2)C1=O,0
CCc1nnc(NC(=O)CCC(=O)NCc2ccccc2OC)s1,0
CC(C(=O)NC(CO)Cc1ccccc1)C1CC1(C)C(NC(=O)OCc1ccccc1)c1ccccc1,1
O=C(c1cnn(-c2nc3ccccc3s2)c1)c1ccccc1O,0
CCN(CC)CC(O)COC(=O)C(O)(c1ccccc1)C1CCCCC1,0
O=C(CN1C(=O)c2ccccc2S1(=O)=O)N1CCN(c2ccccc2F)CC1,0
CC12CCC3=NCCN3C1=CCC1C2CCC2(C)C1CCC2(C)O,0
Cc1cc(-c2csc(N)n2)c(C)n1CCc1ccccc1,1
CCCc1ccc(OCC(=O)O)cc1,0
Cc1cc(=O)oc(C)c1C(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,0
O=C(CSc1nc[nH]n1)OCN1C(=O)c2ccccc2C1=O,0
C=CCNS(=O)(=O)c1ccc(OCC(=O)OCC)cc1,0
c1cnn(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)c1,0
CC(=CC(=O)O)C12CC3CC(CC(C3)C1)C2,0
Cc1c(C(=O)NC(C)C)oc2c1-c1n[nH]cc1CC2,0
O=S(=O)(Nc1ccc(-c2cn3ccsc3n2)cc1)c1ccc2c(c1)OCCO2,1
CCC1SC2=NC(C)=C(C(=O)OC)C(c3cccs3)N2C1=O,1
CCOC(=O)c1c(NC(=O)CSc2nnc(CNC(=O)c3ccco3)n2C)sc2c1CCC2,0
Cc1ccc(S(=O)(=O)C(C#N)c2nc3ccccc3nc2OC(C)C)cc1,0
Cc1ccc(S(=O)(=O)Nc2cccc(-c3cn4ccsc4n3)c2)cc1,1
COc1cc(C=NN(C)c2ccccc2)ccc1O,1
CCC(=O)NC(=S)Nc1ccc(NC(=O)COc2ccc(Cl)cc2Cl)cc1,1
CN(CC(=O)Nc1ccc(F)c(F)c1)S(=O)(=O)c1cccc2nsnc12,1
O=c1c(-c2ccccc2)c(O)c2cccc3c2n1CCC3,0
N#CC(=Cc1cc([N+](=O)[O-])c(N2CCOCC2)cc1N1CCOCC1)c1nc2ccccc2[nH]1,1
O=C(CSc1nnnn1-c1ccccc1)Nc1ccc(N2CCOCC2)c(Cl)c1,0
Cc1nc2ccccc2cc1C[N+]12CN3CN(CN(C3)C1)C2,0
COc1ccccc1CN(C(=O)Cc1cccs1)C(C(=O)NC1CCCC1)c1ccncc1,1
Cc1cc(C)c(C#N)c(SCSCc2ccccc2)n1,1
O=C(Nc1ccc(F)cc1)N(Cc1nnc2n1CCCCC2)c1ccccc1,0
N#Cc1nc(-c2ccco2)oc1N1CCN(c2cccc(Cl)c2)CC1,1
O=c1[nH]c(=O)n(C2CCCO2)cc1F,0
Nc1cc(-c2ccncc2)c[nH]c1=O,1
Cc1cnc(CNc2ncnc3ccc(-c4ccoc4)cc23)cn1,0
CC(C)(CN)SCc1ccccc1,0
COc1ccc(S(=O)(=O)Nc2cccc(NC(C)=O)c2)cc1,1
CCC(c1nnc(SCc2nc3ccccc3s2)n1Cc1ccccc1)N(C)C,1
O=C(COC(=O)COc1ccccc1[N+](=O)[O-])Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,0
OCC1OC(C#Cc2ccccc2)C=CC1O,0
Cn1c(CNc2nc3ccccc3n2CCN2CCCCC2)nc2ccccc21,0
Cc1ccsc1CNn1cnnc1SCc1ccccc1F,1
Cn1c2c([n+]([O-])c1-c1ccccc1)CCCC2=NO,0
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0
O=C(c1ccc(NC(=O)C2(c3ccccc3)CCOCC2)cc1)N1CCOCC1,0
COC(=O)c1c(N=CN(C)C)c(C#N)c2n1CCCC2,0
CCOc1ccc(Nc2nc(O)cc(CC(=O)OC)n2)cc1,0
O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc2c(c1)[nH]c(=O)c1ccccc12,0
COC(=O)C(C)(N)Cc1ccc(O)cc1,0
O=C(CSc1nnc(-c2ccncc2)o1)Nc1ccccc1Cl,1
Cc1nnc(SCC(=O)Nc2nsc(-c3ccccc3)n2)s1,0
COc1ccc(Cc2nn3c(Cn4nnc5ccccc54)nnc3s2)cc1,1
CN(Cc1ccccc1)Cc1c[nH]c2ccccc12,1
CCCCCCn1c(SCC(=O)OC)nc2c1c(=O)[nH]c(=O)n2C,0
O=C(ON=C(c1ccccc1)c1ccccn1)c1ccc(Cl)c(Cl)c1,0
CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1,0
COc1cccc2c(=O)n(CC(=O)N3CCc4ccccc43)ccc12,0
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,0
COc1ccc(N2CCN(C(=O)C(Cc3ccccc3)n3cccc3)CC2)cc1,1
COc1ccc(Oc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C4CC4)c3n2)cc1,0
COCC(=O)N1CCC2(CC1)CN(C(=O)Nc1cccc(F)c1)C2,0
CCCCNC(=O)CCn1nc(-c2ccccc2)ccc1=O,0
COC(=O)c1c(NC(=O)c2ccc(C)c(S(=O)(=O)Nc3ccccc3C)c2)sc2c1CCCC2,0
Cn1cc(SCC(=O)N2CCCc3ccccc32)c2ccccc21,1
CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0
O=C(CCC(=O)c1cccs1)NCCCN1CCCC1=O,0
O=C(CCCN1C(=O)c2ccccc2C1=O)Nc1c2c(nc3c1CCC3)CCC2,0
CC(=O)C1=C(O)C(=O)N(CCCO)C1c1ccccc1,0
CCc1ccc(S(=O)(=O)NCc2cn3c(C)csc3n2)s1,1
COc1ccccc1CCn1c(=O)c(-c2cccc(F)c2)nc2cncnc21,1
O=C1NC(=O)C(CC(=O)N(Cc2ccco2)C2(C(=O)NC3CCCC3)CCCCC2)N1,0
Cc1ccc(C)c(Nc2c([N+](=O)[O-])cc(C(=O)N3CC(=O)Nc4ccccc43)cc2[N+](=O)[O-])c1,1
O=C(O)C1CCCCC1C(=O)NCc1cn2ccccc2n1,0
CCCCC(=O)Nc1ccc(NC(=O)c2ccccc2OC)cn1,1
CCCC(=O)Nc1cc(OC)c(OC)cc1C(=O)O,0
c1ccc(CSc2nnc(SCc3ccccn3)s2)nc1,0
CCN(CC)CCCNC(=O)Cn1nc(-c2ccccc2)ccc1=O,0
Cc1nnc(NC(=O)CSc2nnnn2Cc2ccccc2)s1,0
Cn1c(SCC(=O)c2ccccc2)nnc1-c1ccc(O)cc1,1
Cc1cc(C)n2nc(SCC(=O)N(C)c3ccccc3)nc2n1,0
Cc1cc(=O)oc(C)c1C(=O)NCC(C)NC(=O)c1c(C)cc(=O)oc1C,0
O=C(CN1CCN(C(=O)c2ccco2)CC1)Nc1ccccc1-c1ccccc1,1
COc1ccc(CNc2ncncc2-c2cccc(C#N)c2)c(OC)c1,1
CCN(CC)S(=O)(=O)c1cc(C(=O)Nc2ccncc2)ccc1Cl,1
CCOC(=O)N1CCN(Cc2cccs2)CC1,1
CCOC(=O)c1sc(C)c2c1NC1(CCCCCC1)NC2=O,0
Cc1ccc(CNC(=O)Nc2ccccc2)cc1,1
COCCOC(=O)C1=C(N)Oc2c(c(=O)oc3ccccc23)C1c1ccncc1,1
Cc1sc(NC(=O)c2ccco2)c(C(c2cccnc2)N2CCC(C)CC2)c1C,1
CCc1nnc(NC(=O)CSc2nc(C)c3c(c2C#N)CCCC3)s1,0
CCn1nnnc1SCC(=O)N1c2ccccc2CCc2ccccc21,1
Cc1cc(C)nc(-n2nc(C)cc2NC(=O)CN2CCc3ccccc3C2)n1,1
O=C(NCCCn1ccnc1)c1cc(-c2cccs2)on1,1
Cc1ccc(-c2nc3sc4c(N)ncnc4c3c3c2CCCC3)cc1,0
Cc1ccc(C2C(C#N)=C(N)Oc3c2oc(CO)cc3=O)o1,0
CN(C)c1ncc2ncc(=O)n(Cc3ccc(F)cc3)c2n1,1
COc1ccc(Cl)cc1N1C(=O)CC(N2CCc3ccccc32)C1=O,1
O=C(CCS(=O)(=O)c1ccc(Br)cc1)N1CCN(c2ccc(Cl)cc2)CC1,0
COc1ccc2c(c1)Cc1sc(NC(=O)c3ccccc3)nc1-2,0
NC(=O)c1cc2ccc(O)cc2oc1=Nc1ccccc1,0
CCOc1ccc(Br)c(C2(O)CC(C)N(C)CC2C)c1,0
O=C(O)CSCc1ccc(C(=O)O)o1,0
CN(C)CCOc1ncnc2c1oc1ccccc12,0
Cc1noc2ncnc(Sc3ccc(Cl)cc3)c12,1
CCOP(=O)(OCC)C(CC)N1CCOCC1,0
C[N+]12CCC(CC1)C(C#N)(N1CCOCC1)C2,0
O=S(=O)(NCCc1ccccc1F)c1cccc(S(=O)(=O)N2CCOCC2)c1,1
O=C(O)CC(C(=O)NC1CCCCC1)C1CCCO1,0
Cc1ccc(S(=O)(=O)N2CCN(C(=O)COC(=O)c3cc(C)oc3C)CC2)cc1,0
CC(C)CCn1nnnc1C(c1ccc(Cl)cc1)N1CCN(C)CC1,0
COc1ccc(C(=O)N2CCC(N3CCN(c4ccccc4)CC3)CC2)cc1OC,0
Cc1ccc(-c2csc(=S)n2CC(=O)OCC(=O)NCc2ccc(F)cc2)cc1,1
CCN(CC)CCn1ncc2c(N)ncnc21,0
C=CCN1C(=O)NC(=O)C(=C(CC)Nc2ccc(N(CC)CC)cc2)C1=O,0
N#Cc1cc(Oc2cccc3cccnc23)c(-n2nnc3ccccc32)cc1C#N,0
Cc1ccc(-n2c(CNc3ccc(F)cc3)nnc2SCC(=O)N2CCCC2)cc1,0
CC(C)CC(N)c1nnc(SCC(=O)c2ccc(Cl)cc2)o1,1
COc1ccccc1CN1CCCC(C(=O)N(C)Cc2ccccc2)C1,0
O=C(NCC1CCCO1)C1CCC(=O)N1Cc1ccc(F)cc1,0
O=c1[nH]c(O)c(C2NCCc3ccccc32)c(=O)n1C1CCCCC1,0
c1nc(NC2CCNCC2)c2cc(-c3ccoc3)ccc2n1,0
Cc1c(C(=O)N2CCN(C)CC2)oc2c1C(=O)CC(C)(C)C2,0
O=C(c1ccccc1)c1cc(F)c(N2CCOCC2)cc1Cl,1
CCN(CC)C(=O)COC(=O)c1cc(-c2ccc(OC)cc2)nc2ccccc12,1
CC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(F)c3)C2)CC1,0
COc1ccc(N2CC(C(=O)Nc3ncccc3C)CC2=O)cc1,0
O=C(Cn1nc(C(F)(F)F)c2c1CCCC2)Nc1ccc2c(c1)OCO2,1
CCOC(=O)c1nnn(-c2nonc2N)c1-c1ccc(OCC)cc1,1
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)OCO3)cc1C,1
O=C(NCc1cccnc1)c1cc(S(=O)(=O)N2CCCCC2)ccc1Cl,1
CN1CCN(C(=O)c2cc3c(C(F)(F)F)nn(C)c3s2)CC1,0
CCCNC(=O)c1nnc(O)c2ccccc12,0
Cc1cc2c(c(=O)n1C)C(Cc1ccccc1)C(C#N)=C(N)O2,1
Cc1cccnc1NCc1ccc(O)c2ncccc12,0
COC(=O)C=C1N=C(Nc2nc(C)cc(C)n2)N(c2ccc(C)c(C)c2)C1=O,0
CCOc1ccc(Cl)cc1S(=O)(=O)n1cnc2ccccc21,1
CCOC(=O)CSc1nnc(-c2ccco2)n1C,0
Cc1nonc1NC(=O)CSc1nc(C2CCCCC2)nc2ccccc12,0
O=c1c2ccccc2ncn1CCCSc1ccccc1,1
COc1ccc(N(CC(=O)N2CCN(C)CC2)S(C)(=O)=O)cc1OC,0
COc1ccc2nccc(C(=O)O)c2c1,0
Cc1ccc(OCC(=O)c2ccc3c(c2)CCCC3)cc1C,0
CSC1=NCCN1C(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,0
CCCCc1cc(=O)oc2c(CN(CC)CC)c(O)c(Cl)cc12,0
CCCCN(CC)CCCNC(=O)CS(=O)(=O)Cc1nc(-c2cccc(OC)c2)oc1C,0
COc1ccc(CCC(=O)Nc2ccc(Br)cn2)cc1,1
COc1cccc(NC(=S)NNC(=O)C(C)n2nc(C)c([N+](=O)[O-])c2C)c1,1
Cc1ccc(S(=O)(=O)N(CCCN2CCCC2=O)Cc2cc3c(C)ccc(C)c3[nH]c2=O)cc1,1
c1coc(C2Nc3ccccc3-c3nc4ccccc4n32)c1,1
COc1cccc(-c2nccc(-n3ccnc3)n2)c1,1
CCCS(=O)(=O)N1CCCC(C(=O)NCCCN2CCCC2=O)C1,0
COc1ccc(C)cc1NC(=O)C(CCS(C)(=O)=O)NC(C)=O,0
O=C(CSc1nnc(-c2cccnc2)n1Cc1ccccc1)NCc1ccco1,0
O=c1[nH]n(-c2ccc(Cl)cc2)c(=O)c(Cl)c1Cl,0
CC1=C(C(=O)Nc2ccccc2)C(c2ccncc2)C(C#N)=C(SCC(=O)NC2CC2)N1,1
CCOc1ccc(OCC)c(NC(=O)CSCC(=O)O)c1,0
C=CCc1cc(C=O)cc(OC)c1OCc1ccc(Cl)cc1,1
NC(=S)Nc1nc2ccccc2nc1O,0
C=CCN(Cc1cc(OC)ccc1OC)S(=O)(=O)N(C)C,1
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,1
Cc1cccc(CCNS(=O)(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)c1,0
O=C(Nc1cccc(Cl)c1)ON=Cc1ccncc1,1
CCN(CC)S(=O)(=O)c1cc(C(=O)O)ccc1Cl,0
Cc1ccc2nc(O)c(CN(CC3CCCO3)S(=O)(=O)c3cccc4nsnc34)cc2c1,1
Cc1ccc(C)c(NC(=O)C2CC=CCC2C(=O)O)c1,0
Brc1ccc(OCc2ccccc2)c(CNCc2ccncc2)c1,1
CC(C)(C)C1(c2ccccc2)NC(=O)N(CC(=O)N2CCOCC2)C1=O,0
Cc1ccc(C)c(NC2=NS(=O)(=O)c3ccccc32)c1,0
Cc1noc(C)c1S(=O)(=O)Nc1ccc(C(=O)NCCc2ccccc2)cc1,0
O=C(NCc1ccc(N2CCCC2=O)cc1)NC1CCCCC1,0
Cc1ccc(Nc2nc(-c3ccc(S(=O)(=O)N4CCCC4)cc3)cs2)cc1C,0
CCCOC(=O)c1ccc(Oc2c[nH]nc2-c2ccc(OC)cc2O)cc1,1
CC1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2CCSc2nc3ccccc3o2)CC1,0
CCn1c(SCC(=O)NNC(=O)Cc2ccccc2)nnc1-c1ccccc1,0
COc1cc(C(=O)O)cc(Br)c1OC1CCCC1,0
O=S(=O)(Nc1nccs1)c1ccc(NS(=O)(=O)c2cccs2)cc1,0
CC(Nc1nc(-c2ccccc2)nc2c1oc1ccccc12)C(=O)O,0
CC(C)N1CC(C(=O)Nc2nc3ccccc3s2)CC1=O,0
CC(C)CN1CCC2(CCCN(C(=O)c3cnccn3)C2)C1,0
COc1ccc(C(=O)N(CC(=O)NC(C)(C)C)c2ccc3c(c2)OCCO3)cc1OC,0
CCN(CC(=O)N1CCN(C)CC1)S(=O)(=O)c1ccc(Cl)cc1,0
Cc1cnc(C(=O)Nc2nccs2)cn1,0
CCN(CC)C(=O)Oc1ccccc1NC(C)=O,0
Cc1ccc2[nH]c(C3CCN(CC(=O)Nc4ccc5c(c4)OCCO5)CC3)nc2c1,1
Cc1cc(C)c(O)c(-c2cc(C(=O)NCc3ccccc3)[nH]n2)c1,0
Cc1ccc(S(=O)(=O)N2C(=O)CCC2C(=O)Nc2ccc3c(c2)OCCO3)cc1,0
O=[N+]([O-])c1ccc(Sc2nnnn2-c2ccccc2)c(Cl)c1,1
O=C(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1,0
CCOCC(=O)Nc1nc(-c2ccccc2)c(CC)s1,0
Cc1nnsc1Sc1cccc(C(F)(F)F)c1,0
CC1CCCCC1NC(=O)c1cc2c(s1)CS(=O)(=O)C2,0
Nc1nc2nc3c(nc2c(=O)[nH]1)CN(c1ccc(C(=O)O)cc1)C3=O,0
Cc1cnc(CNc2ccnc(-c3cccc(NS(C)(=O)=O)c3)n2)cn1,0
O=C(Nc1ccccc1)N1CC2(CCN(C(=O)c3ccncc3)CC2)C1,0
CCOC(=O)CNC(=O)CCCCCC(=O)NCC(=O)OCC,0
Cc1ccc(-c2nc(-c3cccnc3)no2)cc1,1
